timestamp,Tin,Tout,mdot,dp,Tpcm_top,Tpcm_mid,Tpcm_bot,mode,prevMode,timeInMode,valvePct,pumpPct,bypassFrac,Qdot,yQ_kWh_next_window,melt_fraction_x,x_next,time_to_x95_min,Tout_next,Tpcm_avg,dT,Erem_kWh
2024-01-01 00:00:10,40.1087923141053,48.34368241586975,0.4271842875608157,3.2396390107024597,41.97639262063868,40.62791554674834,39.01823971387444,1.0,1.0,11.0,91.98932888038905,88.40284443076007,0.1034899496702501,-14.704469464082932,-0.25326042946302285,0.0,0.0,1.0,48.160452998187566,40.540849293753816,-8.23489010176445,1.8025194444444446
2024-01-01 00:00:11,40.120467939778116,48.160452998187566,0.40156039609459704,3.262859488965927,41.05061752615853,40.547159535654814,39.924561647787016,1.0,1.0,12.0,94.09638464668959,82.24371298074567,0.103838780908752,-13.495295463835077,-0.25443647046761103,0.0,0.0,1.0,48.57872166940911,40.507446236533454,-8.03998505840945,1.8025194444444446
2024-01-01 00:00:12,40.124453110220124,48.57872166940911,0.24204506725084532,2.7633804508717725,39.68722016574867,39.96891017568291,40.95425625787436,1.0,1.0,13.0,99.95822298412764,87.12193853410136,0.10418756537291997,-8.553592528216232,-0.2551333261478213,0.0,0.0,1.0,47.76851701370087,40.203462199768644,-8.45426855918899,1.8025194444444446
2024-01-01 00:00:13,40.13115446889041,47.76851701370087,0.34887166273151293,2.9999798389839873,39.653121906673114,40.07849785677733,43.03736427045134,1.0,1.0,14.0,71.86040400495837,81.19768210535824,0.10453629881292538,-11.137440166146076,-0.2552596362262411,0.0,0.0,1.0,47.54774117124432,40.92299467796727,-7.637362544810465,1.8025194444444446
2024-01-01 00:00:14,40.13265490054547,47.54774117124432,0.5088958108489731,3.6210286497075037,43.89774530435626,40.60035116692594,42.21848787612329,1.0,1.0,15.0,75.74210380946106,82.741864519769,0.10488497697956133,-15.773256502213144,-0.2567318271810319,0.0,0.0,1.0,47.48006442364039,42.238861449135165,-7.4150862706988505,1.8025194444444446
2024-01-01 00:00:15,40.138376168985666,47.48006442364039,0.4681302071528076,3.04820776697153,40.42897607515232,40.80095289552118,40.017401395389534,1.0,1.0,16.0,98.56597008314134,74.25655000369231,0.1052335956242944,-14.366100061841921,-0.2553204860016749,0.0,0.0,1.0,48.209203991439466,40.41577678868768,-7.341688254654727,1.8025194444444446
2024-01-01 00:00:16,40.153688284611825,48.209203991439466,0.46145021092293326,3.3157717490735195,37.99493605798142,41.37515302206477,39.29105888576233,1.0,1.0,17.0,98.13740889687878,77.89072879387663,0.10558215049931638,-15.537977183996018,-0.25621976861263607,0.0,0.0,1.0,48.037978787533596,39.553715988602846,-8.055515706827642,1.8025194444444446
2024-01-01 00:00:17,40.15578710555925,48.037978787533596,0.46230416944255975,3.4313958077103823,40.60184925542782,39.97127402295479,39.563382707442884,1.0,1.0,18.0,56.47725255735897,82.80245801211402,0.10593063735759617,-15.23179492989481,-0.25698976358839976,0.0,0.0,1.0,48.093432193288834,40.04550199527517,-7.882191681974348,1.8025194444444446
2024-01-01 00:00:18,40.16075464364468,48.093432193288834,0.4261970066965818,3.5184910276628316,44.4021923557395,40.606519181369684,41.54698151521794,1.0,1.0,19.0,81.22377955206689,82.02087030887407,0.10627905195293134,-14.132092723804606,-0.2587591440047449,0.0,0.0,1.0,47.85623101011549,42.18523101744237,-7.932677549644154,1.8025194444444446
2024-01-01 00:00:19,40.16355355517742,47.85623101011549,0.5583560107987522,4.146492491420379,43.958668938415386,40.90041233021623,40.75122864073275,1.0,1.0,20.0,84.01256391939316,85.14275018891125,0.10662739004000002,-17.954156269701006,-0.25695795839603613,0.0,0.0,1.0,47.018424606654406,41.870103303121454,-7.692677454938071,1.8025194444444446
2024-01-01 00:00:20,40.16876526649315,47.018424606654406,0.4602453777515198,3.476991690065697,46.69610466631392,40.09748869947333,41.68152974812136,1.0,1.0,21.0,65.38647801281897,84.93041677040435,0.10697564737441254,-13.17755053101368,-0.25958005762288283,0.0,0.0,1.0,47.8117024836555,42.825041037969534,-6.849659340161253,1.8025194444444446
2024-01-01 00:00:21,40.18058127306176,47.8117024836555,0.38917188029911004,3.225802184703842,40.18552655948566,40.636185412866915,35.81235695437991,1.0,1.0,22.0,63.399819699170905,76.5542853852693,0.10732381971276317,-12.413838363525839,-0.2601171899079862,0.0,0.0,1.0,48.3634483495842,38.878022975577494,-7.63112121059374,1.8025194444444446
2024-01-01 00:00:22,40.18374204002083,48.3634483495842,0.4303809152842389,3.4170776970188634,40.97719741633336,40.17475887954092,38.619093138516,1.0,1.0,23.0,89.04563282129499,78.06904707550406,0.10767190281268187,-14.715228060952496,-0.2623336424785001,0.0,0.0,1.0,48.008674034109156,39.92368314479676,-8.179706309563372,1.8025194444444446
2024-01-01 00:00:23,40.193710205171165,48.008674034109156,0.7192142302493185,4.109323932151713,42.90254504421562,40.48465517995456,38.40039238059596,1.0,1.0,24.0,60.743357869256485,73.18541404058998,0.1080198924328859,-23.494246753661677,-0.26060305577062515,0.0,0.0,1.0,48.71290135242538,40.59586420158872,-7.814963828937991,1.8025194444444446
2024-01-01 00:00:24,40.196326008313775,48.71290135242538,0.3063887476720711,3.344106631233532,41.04728297591463,41.13069051431072,38.443967505194685,1.0,1.0,25.0,85.11916098894382,70.56431833316371,0.10836778433323155,-10.907220330293468,-0.2619934177055037,0.0,0.0,1.0,47.71766741182161,40.20731366514001,-8.516575344111608,1.8025194444444446
2024-01-01 00:00:25,40.20376824828491,47.71766741182161,0.4881852015777209,2.8922916384287864,42.09886893765998,40.119866746930526,40.954882850517436,1.0,1.0,26.0,66.0257352416898,75.25116176008811,0.10871557427476582,-15.332968899144774,-0.2623959122610327,0.0,0.0,1.0,48.43278621644626,41.05787284503598,-7.513899163536699,1.8025194444444446
2024-01-01 00:00:26,40.20985878526074,48.43278621644626,0.3907289271800129,3.092503868495524,42.38645071789892,41.029819924564734,42.35694420912159,1.0,1.0,27.0,52.47871137896388,74.32946904886334,0.10906325801977802,-13.430070864288785,-0.2649864850656353,0.0,0.0,1.0,47.8154980741979,41.92440495052841,-8.222927431185518,1.8025194444444446
2024-01-01 00:00:27,40.209975766553804,47.8154980741979,0.4867916102168584,3.1698227403368113,41.5730530983414,40.53602054639872,39.22179044159972,1.0,1.0,28.0,85.62263313875309,72.87282078250355,0.10941083133185144,-15.475632603835315,-0.2649521386291679,0.0,0.0,1.0,48.513677057890646,40.44362136211328,-7.605522307644094,1.8025194444444446
2024-01-01 00:00:28,40.220917604873755,48.513677057890646,0.5424932276390695,3.9248913098021756,40.80133937659702,40.43599874398377,37.55399235136137,1.0,1.0,29.0,65.68781881798527,78.08927023197239,0.10975828997591495,-18.804841218312426,-0.2626604539878838,0.0,0.0,1.0,47.86018734700012,39.597110157314056,-8.292759453016892,1.8025194444444446
2024-01-01 00:00:29,40.23349071036854,47.86018734700012,0.5136620423916388,3.22078367403991,39.19764904041606,40.190508301067126,37.76753680531195,1.0,1.0,30.0,62.285343959132156,89.98296544906404,0.11010562971829464,-16.375336307087725,-0.26204367203657214,0.0,0.0,1.0,48.633845970933606,39.05189804893171,-7.6266966366315785,1.8025194444444446
2024-01-01 00:00:30,40.23760954677775,48.633845970933606,0.5333545680689236,3.83163381322687,41.59923608189598,40.56952643345558,38.647618643193425,1.0,1.0,31.0,56.37080042903159,85.84343084078111,0.11045284632676536,-18.718754994894685,-0.2621041774402815,0.0,0.0,1.0,48.78189184464639,40.272127052848326,-8.396236424155859,1.8025194444444446
2024-01-01 00:00:31,40.24390142771087,48.78189184464639,0.55055813466554,3.4776437265914506,43.88854320440758,40.66049614641197,40.63818936041355,1.0,1.0,32.0,89.80347731182599,78.47727450959397,0.11079993557060229,-19.64875912495436,-0.26174552416445673,0.0,0.0,1.0,48.208822870844486,41.7290762370777,-8.537990416935521,1.8025194444444446
2024-01-01 00:00:32,40.24614728889056,48.208822870844486,0.3898438331592822,2.7808921865266485,44.087797443653756,40.86687814775227,38.81670379086013,1.0,1.0,33.0,98.25066679254775,79.96919198819636,0.11114689322063255,-12.975555879084036,-0.26206817201158517,0.0,0.0,1.0,48.61637221289548,41.25712646075538,-7.962675581953924,1.8025194444444446
2024-01-01 00:00:33,40.25236121251879,48.61637221289548,0.5739776578406053,3.5711605187358124,41.77816609225589,40.936368702473004,41.19177665450325,1.0,1.0,34.0,60.27718495693611,79.85358197868018,0.11149371504928667,-20.067157756543935,-0.26135223030004456,0.0,0.0,1.0,48.32353039284588,41.302103816410714,-8.364011000376685,1.8025194444444446
2024-01-01 00:00:34,40.255635332043155,48.32353039284588,0.4306525904846019,2.98481000052385,41.37134480999639,41.13716474060235,40.97768632632094,1.0,1.0,35.0,77.2293675948632,86.47576459689445,0.1118403968306501,-14.523242414155147,-0.2629327413589593,0.0,0.0,1.0,47.85304007895682,41.16206529230656,-8.067895060802726,1.8025194444444446
2024-01-01 00:00:35,40.26582227209174,47.85304007895682,0.4208094702375766,3.190511894062274,42.41851860778717,41.55511653299728,39.011483857382125,1.0,1.0,36.0,86.68255408425699,79.76467410665882,0.11218693434051476,-13.345791582595135,-0.2634294048936896,0.0,0.0,1.0,48.84947082831197,40.995039666055526,-7.587217806865084,1.8025194444444446
2024-01-01 00:00:36,40.27562774455919,48.84947082831197,0.4852873197856671,3.631810139953458,43.31147825536511,41.032035958919636,38.773811539235886,1.0,1.0,37.0,76.70607674368796,70.17434076223608,0.11253332335643043,-17.392049240976977,-0.26253708535873993,0.0,0.0,1.0,47.230245011494375,41.03910858450687,-8.573843083752784,1.8025194444444446
2024-01-01 00:00:37,40.27905586131273,47.230245011494375,0.44192885282430383,3.3844488687009977,38.84832511642254,40.310722629496546,39.640504939493105,1.0,1.0,38.0,64.64728905936724,72.79172998361432,0.11287955965775628,-12.840671776060905,-0.26390794749632446,0.0,0.0,1.0,48.12254975675945,39.59985089513739,-6.951189150181648,1.8025194444444446
2024-01-01 00:00:38,40.28991093953042,48.12254975675945,0.25962723481043215,2.8212067530213893,44.679683172059185,40.98949411724984,43.84849276205077,1.0,1.0,39.0,90.73784420646894,80.86726632039127,0.11322563902571225,-8.500307373873587,-0.2661769971801684,0.0,0.0,1.0,48.429018301076646,43.1725566837866,-7.832638817229025,1.8025194444444446
2024-01-01 00:00:39,40.29931154773436,48.429018301076646,0.4822257856700408,3.668141586804497,39.98027290264971,41.142615600908144,38.75755739195963,1.0,1.0,40.0,97.54331810636401,79.94224315112251,0.11357155724343045,-16.387080666341628,-0.2651942855363335,0.0,0.0,1.0,48.00321666199028,39.96014863183916,-8.129706753342283,1.8025194444444446
2024-01-01 00:00:40,40.308661680351285,48.00321666199028,0.5747252468518207,3.451951834844972,42.575419942857486,40.41851203493925,40.553328084557016,1.0,1.0,41.0,61.84838987529007,70.70251777724202,0.11391731009600656,-18.485025946972236,-0.2655672088631038,0.0,0.0,1.0,48.96703103913356,41.18242002078458,-7.694554981638994,1.8025194444444446
2024-01-01 00:00:41,40.320380577238296,48.96703103913356,0.39860291149065846,3.2820472007478587,43.83837435161104,41.14886869834157,39.43017406039489,1.0,1.0,42.0,85.43264952152775,79.98586761279469,0.11426289337055118,-14.406704603789622,-0.2647695073045475,0.0,0.0,1.0,48.74304683084321,41.47247237011583,-8.646650461895263,1.8025194444444446
2024-01-01 00:00:42,40.32527368782278,48.74304683084321,0.358493263474991,3.1157139602655124,44.06697450064041,41.436564024457745,40.66618831640511,1.0,1.0,43.0,92.50299260076147,70.61677647518864,0.11460830285624117,-12.614048554676144,-0.2657023459997844,0.0,0.0,1.0,47.73682089746607,42.05657561383442,-8.417773143020433,1.8025194444444446
2024-01-01 00:00:43,40.33450243999526,47.73682089746607,0.3587478172844964,3.3277032459559,41.17501191065884,41.216468283657825,36.41119135966231,1.0,1.0,44.0,77.71165990382156,84.36462954047866,0.11495353434437096,-11.100264163952795,-0.2680654507440301,0.0,0.0,1.0,49.06475631595299,39.600890517992994,-7.402318457470805,1.8025194444444446
2024-01-01 00:00:44,40.353821616597756,49.06475631595299,0.4542420876790352,3.0869018830916075,44.31408812280225,40.76115708596267,39.8383857152263,1.0,1.0,45.0,59.69919225011584,83.8906226676665,0.11529858362840381,-16.53972982330824,-0.26751333623006907,0.0,0.0,1.0,47.40897229013807,41.63787697466375,-8.710934699355235,1.8025194444444446
2024-01-01 00:00:45,40.364883589431656,47.40897229013807,0.5140185748060393,3.253344255704377,41.31187440220833,41.068126941759935,40.27276984703765,1.0,1.0,46.0,73.90585191494884,88.78807170742412,0.1156434465040231,-15.134912377231734,-0.2686069338432473,0.0,0.0,1.0,49.120748805926965,40.88425706366864,-7.044088700706411,1.8025194444444446
2024-01-01 00:00:46,40.36991496219377,49.120748805926965,0.5632754253888277,3.8283133253368815,42.50508599221383,40.33084996541905,40.59933000882704,1.0,1.0,47.0,64.75081327194547,77.5726564495831,0.1159881187691835,-20.603761961393502,-0.2676262329876919,0.0,0.0,1.0,48.33712843484764,41.14508865548664,-8.750833843733197,1.8025194444444446
2024-01-01 00:00:47,40.38471056069049,48.33712843484764,0.5491563922765155,3.594421943137525,42.631839896560834,40.15400443946096,39.42098124669636,1.0,1.0,48.0,54.96695656562762,85.71837987531262,0.11633259622416223,-18.2545662383262,-0.2657781544981096,0.0,0.0,1.0,48.03971505913805,40.735608527572715,-7.952417874157149,1.8025194444444446
2024-01-01 00:00:48,40.39687361859253,48.03971505913805,0.4795903196898851,3.127891436712863,45.84907718274207,41.36064247260527,40.73761013197149,1.0,1.0,49.0,68.97528232453439,88.24012469148154,0.11667687467161023,-15.321508977807161,-0.26417026192254434,0.0,0.0,1.0,47.95608440124698,42.64910992910628,-7.642841440545517,1.8025194444444446
2024-01-01 00:00:49,40.406936844720185,47.95608440124698,0.33336604743811804,2.829846967685644,38.49492802885323,41.405222300140785,41.05537892335936,1.0,1.0,50.0,57.245135773861335,82.5219536627421,0.11702094991660326,-10.519511236626224,-0.26504175316231354,0.0,0.0,1.0,48.016822703745696,40.318509750784465,-7.549147556526798,1.8025194444444446
2024-01-01 00:00:50,40.418990432786856,48.016822703745696,0.35740608622157355,3.2016478926599703,45.8205948820376,41.470652974555684,39.69731718822324,1.0,1.0,51.0,75.84924898358966,85.09757510094087,0.11736481776669304,-11.35083805215712,-0.2680948883398853,0.0,0.0,1.0,48.16017620879448,42.329521681605506,-7.59783227095884,1.8025194444444446
2024-01-01 00:00:51,40.42710859095057,48.16017620879448,0.6538931981060756,3.6633057429451488,43.024095015139366,41.680761637463476,43.18817188071473,1.0,1.0,52.0,61.79545639581034,89.62665180189614,0.11770847403195833,-21.136589320054405,-0.26413026582195187,0.0,0.0,1.0,48.1958803857234,42.63100951110585,-7.733067617843915,1.8025194444444446
2024-01-01 00:00:52,40.43208521992878,48.1958803857234,0.5039398935775994,3.464980475228747,43.63761420962162,41.43428434332645,41.10438781917004,1.0,1.0,53.0,82.62543825878652,71.39480804923572,0.118051914525056,-16.35419193816487,-0.26394367216797815,0.0,0.0,1.0,48.55226489517162,42.05876212403937,-7.763795165794619,1.8025194444444446
2024-01-01 00:00:53,40.4442092826994,48.55226489517162,0.48115142435002956,3.8269512696123975,40.840080377581714,40.82930048480834,40.21428155958108,1.0,1.0,54.0,90.41090363229495,70.72074558139481,0.11839513506127203,-16.30702647779809,-0.26435430945681504,0.0,0.0,1.0,47.70792542912636,40.62788747399038,-8.10805561247222,1.8025194444444446
2024-01-01 00:00:54,40.451316520888945,47.70792542912636,0.3398057001092264,2.94351470509024,41.17342889930845,41.57635468338378,39.947561483215296,1.0,1.0,55.0,70.31611881496633,77.87791260958046,0.11873813145857247,-10.307198954616702,-0.2645567704605287,0.0,0.0,1.0,47.99791198158871,40.89911502196917,-7.256608908237418,1.8025194444444446
2024-01-01 00:00:55,40.450894097312734,47.99791198158871,0.5689495220752849,3.368038931416669,40.54623743715746,41.11299206527168,40.35307196896886,1.0,1.0,56.0,77.04408004429959,81.04134874176351,0.1190808995376545,-17.94838587271321,-0.26416982410462203,0.0,0.0,1.0,48.05008538532847,40.670767157132666,-7.547017884275974,1.8025194444444446
2024-01-01 00:00:56,40.45495519705573,48.05008538532847,0.35231738534807644,3.3565653515427973,45.63882863346398,41.29422679679061,39.389590517637686,1.0,1.0,57.0,82.6293325943999,87.51407661595472,0.11942343512199721,-11.185246990917872,-0.2638557154383161,0.0,0.0,1.0,48.37312420843026,42.10754864929743,-7.595130188272741,1.8025194444444446
2024-01-01 00:00:57,40.46780517222087,48.37312420843026,0.3819256828204968,3.225267597920968,39.7560135757361,41.40270262810241,40.828490120084595,1.0,1.0,58.0,60.01067323679426,83.33198499278973,0.11976573403791262,-12.620441470019841,-0.26383651990000284,0.0,0.0,1.0,49.130298745737505,40.662402107974366,-7.9053190362093915,1.8025194444444446
2024-01-01 00:00:58,40.47152350605609,49.130298745737505,0.5711849300633377,3.8799112915344427,42.318783454423034,41.56920049294456,40.77602587680419,1.0,1.0,59.0,64.38447825047156,84.54129457789054,0.12010779211459648,-20.67328486619445,-0.2651886948070254,0.0,0.0,1.0,48.45008833010292,41.55466994139059,-8.658775239681418,1.8025194444444446
2024-01-01 00:00:59,40.480317900374494,48.45008833010292,0.46999171170398846,3.442911256520084,42.902340507702895,41.53438640738654,41.34536039580906,1.0,1.0,60.0,84.5628033031997,73.21199833142376,0.12044960518417903,-15.65713487293164,-0.26425030779896197,0.0,0.0,1.0,49.265859457229084,41.92736243696617,-7.9697704297284275,1.8025194444444446
2024-01-01 00:01:00,40.47904733048538,49.265859457229084,0.6614078249992402,4.062814766454567,42.99159868844204,41.24300860972323,40.69723115429305,1.0,1.0,61.0,65.15108248266937,70.32100944527586,0.12079116908177594,-24.292765123242777,-0.2612950712883278,0.0,0.0,1.0,47.79138256221415,41.64394615081944,-8.786812126743705,1.8025194444444446
2024-01-01 00:01:01,40.483789790655834,47.79138256221415,0.3372691089020784,2.986985844738745,44.95600816130863,41.915039537474094,41.1438501767532,1.0,1.0,62.0,99.29280364374809,88.67727999376956,0.12113247964553887,-10.302133763541867,-0.26217228293337447,0.0,0.0,1.0,47.577147764713516,42.67163262517864,-7.307592771558319,1.8025194444444446
2024-01-01 00:01:02,40.49218875073757,47.577147764713516,0.3191035867272209,3.0171178889699006,43.34220824919641,41.80637912330994,40.9741665535668,1.0,1.0,63.0,76.70969004681012,71.0446981574609,0.12147353271670633,-9.45029378267183,-0.26361571546076484,0.0,0.0,1.0,48.84125530292321,42.040917975357715,-7.084959013975947,1.8025194444444446
2024-01-01 00:01:03,40.495934403949065,48.84125530292321,0.45441553632227627,3.3321475842670996,44.29421630238283,41.44700789742409,41.27319684717585,1.0,1.0,64.0,81.01430328846997,75.0617316184856,0.12181432413965426,-15.851577713331336,-0.26458149715687573,0.0,0.0,1.0,48.90005682063379,42.33814034899426,-8.345320898974144,1.8025194444444446
2024-01-01 00:01:04,40.502665084700034,48.90005682063379,0.5285418518428544,3.7684973613636528,43.92360397541431,41.804895236344336,38.45154844967988,1.0,1.0,65.0,50.620703685718276,78.77908388997453,0.12215484976194674,-18.5523990512181,-0.26493210974928455,0.0,0.0,1.0,48.223241788874006,41.39334922047951,-8.397391735933759,1.8025194444444446
2024-01-01 00:01:05,40.5140239369173,48.223241788874006,0.48204488145888735,3.296391339116399,45.472032745028606,40.67643844272913,42.62865785734261,1.0,1.0,66.0,54.309131669952954,71.79941367424497,0.1224951054343865,-15.533670043354537,-0.26326574988278056,0.0,0.0,1.0,48.16441049684809,42.92570968170011,-7.7092178519567085,1.8025194444444446
2024-01-01 00:01:06,40.52525560748945,48.16441049684809,0.4314834303608777,3.419940323972934,43.011189251551,40.3428150460448,38.55627145299178,1.0,1.0,67.0,89.40048191905419,70.61084454753991,0.12283508701106557,-13.777985403083491,-0.26079854301375177,0.0,0.0,1.0,48.349967732485766,40.63675858352919,-7.639154889358643,1.8025194444444446
2024-01-01 00:01:07,40.52488123393595,48.349967732485766,0.4271526926740653,3.257434116129307,44.469620675508025,41.99117423004534,41.566622626153794,1.0,1.0,68.0,66.62897832668713,74.91474240421456,0.12317479034941574,-13.971678291339453,-0.26148828668367824,0.0,0.0,1.0,48.055094160720515,42.67580584390239,-7.825086498549815,1.8025194444444446
2024-01-01 00:01:08,40.522164751560624,48.055094160720515,0.4627222614149762,3.2753296934554745,45.07201379690166,41.883203431997906,40.231232739852004,1.0,1.0,69.0,75.9632114449034,72.38440636638985,0.12351421131025901,-14.570034268774831,-0.2619983724503757,0.0,0.0,1.0,48.52103049347584,42.39548332291719,-7.532929409159891,1.8025194444444446
2024-01-01 00:01:09,40.52578510589668,48.52103049347584,0.46854556112565454,3.5726019816300347,43.91423980889144,42.62492248790732,41.109156024436764,1.0,1.0,70.0,54.89369959540542,89.56591780361629,0.1238533457578581,-15.65885155840522,-0.2606963493509961,0.0,0.0,1.0,49.23705048193594,42.549439440411845,-7.9952453875791605,1.8025194444444446
2024-01-01 00:01:10,40.53598766145944,49.23705048193594,0.509968328027143,3.359186386386988,42.234574062403645,42.12084494915254,41.429716603789984,1.0,1.0,71.0,87.16806166074048,88.67135915936004,0.12419218955996678,-18.547773797021307,-0.25900114524828055,0.0,0.0,1.0,49.30686607731815,41.928378538448726,-8.701062820476501,1.8025194444444446
2024-01-01 00:01:11,40.53910087377964,49.30686607731815,0.4837490247117115,3.2157402593835744,38.241729487172236,42.3642739561287,39.69064691609611,1.0,1.0,72.0,67.74158199843266,81.52529483891027,0.12453073858788026,-17.729043080352486,-0.2582440732197168,0.0,0.0,1.0,48.95292061343921,40.098883453132345,-8.76776520353851,1.8025194444444446
2024-01-01 00:01:12,40.55546109238766,48.95292061343921,0.3151520745190972,3.1463584978191417,40.681520316813966,41.60752759081059,42.129862784798696,1.0,1.0,73.0,69.68978846913618,70.88787209054064,0.12486898871648548,-11.062272976973082,-0.259399345037596,0.0,0.0,1.0,48.05524873731406,41.47297023080775,-8.397459521051552,1.8025194444444446
2024-01-01 00:01:13,40.56967575247218,48.05524873731406,0.37047840894787587,3.0835209330793742,41.417491751074174,41.783992514779925,43.47711014660685,1.0,1.0,74.0,67.29021672895401,80.81405526023322,0.12520693582431136,-11.592156448457423,-0.2597885054309439,0.0,0.0,1.0,49.06170605027185,42.22619813748698,-7.48557298484188,1.8025194444444446
2024-01-01 00:01:14,40.58315319875536,49.06170605027185,0.5946087832883423,4.3324547789061105,42.77953758835291,41.43642251277332,38.4704329377623,1.0,1.0,75.0,62.833303675280035,78.4514987619159,0.12554457579357906,-21.073143939460003,-0.2568011614891946,0.0,0.0,1.0,47.9839381769571,40.89546434629617,-8.47855285151649,1.8025194444444446
2024-01-01 00:01:15,40.58908197749531,47.9839381769571,0.3003921690835746,3.0473034876937435,44.84531141982552,41.42748563895143,43.66625355597542,1.0,1.0,76.0,65.97138876965164,87.56292557858684,0.12588190451025208,-9.285271816156925,-0.25905694892579,0.0,0.0,1.0,49.197408550431106,43.313016871584125,-7.394856199461792,1.8025194444444446
2024-01-01 00:01:16,40.605560605376795,49.197408550431106,0.5227887203008463,3.3895389757975107,42.21388374404182,41.63994707947366,39.620135671579,1.0,1.0,77.0,92.9097528467689,78.34534600934295,0.12621891786408648,-18.77539458345619,-0.2585257117183666,0.0,0.0,1.0,48.05203461858459,41.15798883169816,-8.591847945054312,1.8025194444444446
2024-01-01 00:01:17,40.61499196888758,48.05203461858459,0.579144674764106,3.733862917256741,45.29696451986609,42.161418449246,40.48729308227332,1.0,1.0,78.0,51.889822821010036,70.53437924584567,0.12655561174868088,-18.003776842644047,-0.25808217844701153,0.0,0.0,1.0,49.28791267030108,42.64855868379513,-7.437042649697013,1.8025194444444446
2024-01-01 00:01:18,40.62557861355021,49.28791267030108,0.5662159523949027,3.8341536571491432,42.88544219014304,41.400807819625314,39.54322875401268,1.0,1.0,79.0,56.59639711215685,87.01788609508382,0.12689198206152658,-20.501862222647063,-0.2565086313582896,0.0,0.0,1.0,47.795885260630286,41.27649292126034,-8.662334056750872,1.8025194444444446
